client_id,client_name,client_type,email,phone,city,country,billing_currency,signup_date,acquisition_channel,notes,merged_from,match_confidence,dq_flags
XT-00956,Thabo Müller,Individual,thabo.muller@company.ng,Unknown,Abuja,Nigeria,NGN,2023-02-08,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00957,Silverbird Limited,Corporate,silverbird.limited@mail.com,+2348078312819,Port Harcourt,Nigeria,NGN,2023-03-09,TikTok,prefers whatsapp,XT-02957,0.97,No issues
XT-00958,Obsidian Studios,Corporate,obsidian.studios@gmail.com,+2348047741910,Lagos,Nigeria,NGN,2022-01-20,TikTok,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00959,Harmattan Collective,Corporate,harmattan.collective@mail.com,Unknown,Dubai,United Arab Emirates,NGN,2024-06-07,Email,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-00960,Kobo Foods,Corporate,kobo.foods@company.ng,+2348068713589,Lagos,Nigeria,NGN,2023-01-05,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00961,Anchor Group,Corporate,anchor.group@yahoo.com,+2348068966789,Abuja,Nigeria,NGN,2023-04-08,TikTok,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-00962,Novo Foods,Corporate,novo.foods@company.ng,Unknown,Enugu,Nigeria,NGN,2022-06-08,Google,Not applicable,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_8_digits"
XT-00963,Elena Danjuma,Individual,elena.danjuma@mail.com,+2348053710150,Abuja,Nigeria,NGN,2022-03-12,Instagram,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00964,Sahara Bank PLC,Corporate,sahara.bank.plc@outlook.com,+2348065672843,Abuja,Nigeria,NGN,Unknown,Referral,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00965,Delta Rise Holdings,Corporate,delta.rise.holdings@gmail.com,+2348019698036,Johannesburg,South Africa,NGN,2023-12-26,Referral,VIP - handle w/ care,Not applicable,Not applicable,client_type_derived_from_name
XT-00966,Damilola Mohammed,Individual,damilola.mohammed@yahoo.com,Unknown,Dubai,United Arab Emirates,NGN,2022-07-07,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-00967,Delta Rise Records,Corporate,delta.rise.records@outlook.com,+2348012100600,Enugu,Nigeria,NGN,2022-04-03,Referral,do not call before 10am,Not applicable,Not applicable,No issues
XT-00968,Yusuf Mensah,Individual,yusuf.mensah@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2023-07-17,Referral,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00969,Kelechi Achebe,Individual,kelechi.achebe@yahoo.com,Unknown,Johannesburg,South Africa,NGN,2023-09-03,Unknown,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-00970,Novo Media,Corporate,novo.media@outlook.com,Unknown,Abuja,Nigeria,NGN,2023-08-06,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00971,Emeka Abiola,Individual,emeka.abiola@yahoo.com,Unknown,Dubai,United Arab Emirates,NGN,2022-04-18,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-00972,Sahara Bank PLC,Corporate,sahara.bank.plc@yahoo.com,+2348071078283,Abuja,Nigeria,NGN,2022-04-03,Google,Not applicable,Not applicable,Not applicable,No issues
XT-00973,Third Mainland Collective,Corporate,third.mainland.collective@yahoo.com,Unknown,Lagos,Nigeria,NGN,2024-09-11,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00974,Silverbird Holdings,Corporate,silverbird.holdings@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-04-02,Walk-in,do not call before 10am,Not applicable,Not applicable,No issues
XT-00975,Blue Ivy Foods,Corporate,blue.ivy.foods@mail.com,+2348098533356,Port Harcourt,Nigeria,NGN,2022-04-06,Email,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00976,Zenith Holdings,Corporate,zenith.holdings@mail.com,+2348080073535,Port Harcourt,Nigeria,NGN,2024-04-09,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00977,Zenith Studios,Corporate,zenith.studios@company.ng,+2348097632108,Lagos,Nigeria,NGN,2023-08-30,Google,Not applicable,Not applicable,Not applicable,No issues
XT-00978,Blue Ivy Foods,Corporate,blue.ivy.foods@company.ng,+2348029438172,London,United Kingdom,NGN,2023-01-21,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00979,Northline Media,Corporate,northline.media@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-05-07,Google,Owes balance,Not applicable,Not applicable,No issues
XT-00980,Harmattan Media,Corporate,harmattan.media@outlook.com,+2348082170238,Lagos,Nigeria,NGN,2022-06-21,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00981,Kraft Studios,Corporate,kraft.studios@mail.com,+2348088701031,Port Harcourt,Nigeria,NGN,2022-01-16,Agency Partner,"Discount agreed, see email",Not applicable,Not applicable,client_type_derived_from_name
XT-00982,Mango Records,Corporate,mango.records@company.ng,+2348082176278,Atlanta,United States,NGN,2022-11-23,Google,"Repeat client, 3rd project see 2022 folder",XT-02982,1.0,No issues
XT-00983,Kraft Holdings,Corporate,kraft.holdings@mail.com,Unknown,London,United Kingdom,NGN,2022-02-27,TikTok,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00984,Ahmed Mohammed,Individual,ahmed.mohammed@yahoo.com,+2348092294390,Unknown,Nigeria,NGN,2022-06-14,Referral,Owes balance,Not applicable,Not applicable,client_type_derived_from_name
XT-00985,Kobo Group,Corporate,kobo.group@yahoo.com,Unknown,Accra,Ghana,NGN,2023-09-05,Agency Partner,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-00986,Blue Ivy Group,Corporate,blue.ivy.group@yahoo.com,+2348032473762,London,United Kingdom,NGN,2023-04-11,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00987,Amaka Nwosu,Individual,amaka.nwosu@yahoo.com,Unknown,Port Harcourt,Nigeria,NGN,2023-04-21,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-00988,Grace Sowore,Individual,grace.sowore@gmail.com,+2348093244515,Accra,Ghana,NGN,2024-07-24,Google,do not call before 10am,XT-02988,0.952,No issues
XT-00989,Anchor Media,Corporate,anchor.media@gmail.com,+2348049463884,Lagos,Nigeria,NGN,2022-10-25,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00990,Kobo Media,Corporate,kobo.media@mail.com,Unknown,Lagos,Nigeria,NGN,2022-05-13,TikTok,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-00991,Anchor LTD,Corporate,anchor.ltd@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-10-01,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00992,Obsidian LTD,Corporate,obsidian.ltd@outlook.com,Unknown,Accra,Ghana,NGN,2021-10-31,Unknown,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00993,Ifeanyi Chukwu,Individual,ifeanyi.chukwu@company.ng,Unknown,Johannesburg,South Africa,NGN,2023-04-04,Email,prefers whatsapp,Not applicable,Not applicable,country_derived_from_city
XT-00994,Priya Dlamini,Individual,priya.dlamini@outlook.com,Unknown,London,United Kingdom,NGN,2022-10-08,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-00995,Cassava Media,Corporate,cassava.media@outlook.com,+2348035461719,Lagos,Nigeria,NGN,2022-06-22,Referral,"Discount agreed, see email",XT-02995,0.96,No issues
XT-00996,Sahara Foods,Corporate,sahara.foods@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-01-04,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00997,Adaeze Eze,Individual,adaeze.eze@gmail.com,Unknown,Dubai,United Arab Emirates,NGN,2023-08-03,Agency Partner,"Discount agreed, see email",XT-02997,0.889,No issues
XT-00998,Harmattan Holdings,Corporate,harmattan.holdings@company.ng,Unknown,Port Harcourt,Nigeria,NGN,2022-12-06,Instagram,Not applicable,Not applicable,Not applicable,"country_derived_from_city,phone_invalid_9_digits"
XT-00999,Zainab Farouk,Individual,zainab.farouk@gmail.com,+2348062579564,Lagos,Nigeria,NGN,2023-01-15,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-01000,Silverbird Collective,Corporate,silverbird.collective@gmail.com,Unknown,Abuja,Nigeria,NGN,2023-10-25,Walk-in,Owes balance,XT-03000,0.974,phone_invalid_9_digits
XT-01001,Third Mainland Bank PLC,Corporate,third.mainland.bank.plc@gmail.com,+2348054622838,Lagos,Nigeria,NGN,2020-08-13,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01002,Ember Holdings,Corporate,ember.holdings@gmail.com,+2348059498394,Abuja,Nigeria,NGN,2023-02-26,Unknown,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01003,Kraft Holdings,Corporate,kraft.holdings@gmail.com,+2348085943818,Accra,Ghana,NGN,2021-02-16,Google,prefers whatsapp,Not applicable,Not applicable,No issues
XT-01004,Thabo Farouk,Individual,thabo.farouk@gmail.com,+2348094969044,Port Harcourt,Nigeria,NGN,2021-12-15,Referral,do not call before 10am,Not applicable,Not applicable,country_derived_from_city
XT-01005,Anchor NGO,Corporate,anchor.ngo@company.ng,Unknown,Unknown,United Arab Emirates,NGN,2023-03-25,Referral,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01006,Ngozi Osei,Individual,ngozi.osei@outlook.com,+2348044424322,Lagos,Nigeria,NGN,2024-06-27,Walk-in,invoice to accounts dept,Not applicable,Not applicable,client_type_derived_from_name
XT-01007,Northline Group,Corporate,northline.group@gmail.com,Unknown,Ibadan,Nigeria,NGN,2023-01-29,Referral,do not call before 10am,Not applicable,Not applicable,"country_derived_from_city,client_type_derived_from_name,phone_invalid_9_digits"
XT-01008,José Adeyemi,Individual,jose.adeyemi@mail.com,Unknown,Johannesburg,South Africa,NGN,2024-04-22,Instagram,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01009,Cassava Bank PLC,Corporate,cassava.bank.plc@company.ng,Unknown,Port Harcourt,Nigeria,NGN,2022-06-17,TikTok,Not applicable,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-01010,Priya Adebayo-Cole,Individual,priya.adebayo-cole@outlook.com,Unknown,Lagos,Nigeria,NGN,2024-03-21,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01011,Femi Eze,Individual,femi.eze@outlook.com,+2348088718867,Lagos,Nigeria,NGN,2021-12-10,Instagram,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01012,Sarah Abiola,Individual,sarah.abiola@company.ng,+2348067284763,Lagos,Nigeria,NGN,2024-01-12,Walk-in,"Repeat client, 3rd project see 2022 folder",XT-03012,0.909,No issues
XT-01013,Anchor Foods,Corporate,anchor.foods@company.ng,+2348084899398,Dubai,United Arab Emirates,NGN,2021-07-08,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-01014,Zenith Telecom,Corporate,Unknown,+2348068880900,Accra,Ghana,NGN,2023-12-08,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-01015,Harmattan Foods,Corporate,harmattan.foods@gmail.com,+2348085288896,Nairobi,Kenya,NGN,2022-04-17,Walk-in,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-01016,Northline Foods,Corporate,northline.foods@mail.com,+2348074925503,Abuja,Nigeria,NGN,2023-08-23,Email,Not applicable,Not applicable,Not applicable,No issues
XT-01017,Terra Brands,Corporate,terra.brands@outlook.com,+2348033478972,Enugu,Nigeria,NGN,Unknown,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01018,Lagoon Records,Corporate,lagoon.records@company.ng,Unknown,Nairobi,Kenya,NGN,2021-08-06,TikTok,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01019,Aisha Osei,Individual,Unknown,Unknown,Lagos,Nigeria,NGN,2024-01-06,Email,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01020,Elena Smith,Individual,elena.smith@mail.com,+2348026000861,Nairobi,Kenya,NGN,2022-01-17,Instagram,Owes balance,Not applicable,Not applicable,No issues
XT-01021,Obsidian Collective,Corporate,obsidian.collective@company.ng,Unknown,Lagos,Nigeria,NGN,2023-02-10,Walk-in,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01022,Björn Sowore,Individual,bjorn.sowore@company.ng,+2348042904534,Ibadan,Nigeria,NGN,2020-12-13,Email,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01023,Silverbird NGO,Corporate,silverbird.ngo@yahoo.com,Unknown,Abuja,Nigeria,NGN,2023-02-17,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01024,José Balogun,Individual,jose.balogun@outlook.com,+2348036725226,Atlanta,United States,NGN,2022-01-15,Unknown,do not call before 10am,Not applicable,Not applicable,No issues
XT-01025,Sarah Adebayo-Cole,Individual,sarah.adebayo-cole@company.ng,+2348043391430,Lagos,Nigeria,NGN,Unknown,Referral,VIP - handle w/ care,Not applicable,Not applicable,city_taken_from_own_bookings
XT-01026,Novo Holdings,Corporate,novo.holdings@mail.com,Unknown,Lagos,Nigeria,NGN,Unknown,TikTok,prefers whatsapp,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-01027,Delta Rise Telecom,Corporate,delta.rise.telecom@outlook.com,+2348048067461,London,United Kingdom,NGN,2023-02-28,Email,do not call before 10am,Not applicable,Not applicable,No issues
XT-01028,Novo Holdings,Corporate,novo.holdings@company.ng,Unknown,Dubai,United Arab Emirates,NGN,2021-08-17,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01029,Tunde Chukwu,Individual,tunde.chukwu@gmail.com,+2348086159677,Lagos,Nigeria,NGN,2022-11-14,Unknown,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-01030,Cassava Agency,Corporate,cassava.agency@company.ng,+2348020905891,Abuja,Nigeria,NGN,2020-11-22,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-01031,Obsidian Brands,Corporate,obsidian.brands@mail.com,Unknown,Lagos,Nigeria,NGN,2022-05-13,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01032,Tunde O'Brien,Individual,tunde.obrien@mail.com,+2348092396766,Accra,Ghana,NGN,2023-07-31,Unknown,Owes balance,Not applicable,Not applicable,No issues
XT-01033,Mango Media,Corporate,mango.media@yahoo.com,Unknown,Abuja,Nigeria,NGN,2022-11-07,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-01034,Terra Media,Corporate,terra.media@gmail.com,+2348085292574,Lagos,Nigeria,NGN,2022-04-03,Walk-in,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01035,Kobo LTD,Corporate,kobo.ltd@mail.com,Unknown,Accra,Ghana,NGN,2022-07-26,Agency Partner,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01036,Blue Ivy Holdings,Corporate,blue.ivy.holdings@outlook.com,+2348022038159,Port Harcourt,Nigeria,NGN,2021-01-25,TikTok,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-01037,Sahara NGO,Corporate,sahara.ngo@company.ng,Unknown,Port Harcourt,Nigeria,NGN,2023-12-11,Agency Partner,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-01038,Wei Ibrahim,Individual,wei.ibrahim@gmail.com,+2348046544404,Lagos,Nigeria,NGN,2022-12-02,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01039,Kobo NGO,Corporate,kobo.ngo@yahoo.com,+2348094393621,Nairobi,Kenya,NGN,2023-08-28,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-01040,Ember Bank PLC,Corporate,ember.bank.plc@yahoo.com,Unknown,Lagos,Nigeria,NGN,2022-10-17,Agency Partner,prefers whatsapp,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_9_digits"
XT-01041,Blue Ivy Media,Corporate,blue.ivy.media@company.ng,+2348057740265,Accra,Ghana,NGN,2022-07-16,Google,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-01042,Northline Bank PLC,Corporate,northline.bank.plc@mail.com,Unknown,Accra,Ghana,NGN,2022-07-29,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-01043,Lagoon Records,Corporate,lagoon.records@company.ng,Unknown,Atlanta,United States,NGN,2023-08-17,Email,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01044,Sade Achebe,Individual,sade.achebe@company.ng,+2348095247425,Nairobi,Kenya,NGN,2023-08-24,Referral,Not applicable,XT-03044,0.952,No issues
XT-01045,Mango Studios,Corporate,mango.studios@outlook.com,+2348040106726,London,United Kingdom,NGN,2021-06-25,Unknown,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-01046,Obsidian Group,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2023-04-15,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01047,Sahara Holdings,Corporate,sahara.holdings@yahoo.com,+2348041251060,Lagos,Nigeria,NGN,2022-07-27,Instagram,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-01048,Kofi Oyelaran,Individual,kofi.oyelaran@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2022-11-08,TikTok,Owes balance,Not applicable,Not applicable,phone_invalid_9_digits
XT-01049,Kraft LTD,Corporate,kraft.ltd@yahoo.com,+2348096411112,London,United Kingdom,NGN,2023-11-17,Google,do not call before 10am,Not applicable,Not applicable,client_type_derived_from_name
XT-01050,Núria Smith,Individual,nuria.smith@outlook.com,Unknown,Lagos,Nigeria,NGN,2022-11-09,TikTok,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01051,Obsidian Limited,Corporate,obsidian.limited@company.ng,Unknown,Atlanta,United States,NGN,2021-05-21,Agency Partner,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-01052,Anchor Media,Corporate,anchor.media@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2021-09-21,Walk-in,invoice to accounts dept,Not applicable,Not applicable,"city_taken_from_own_bookings,phone_invalid_8_digits"
XT-01053,Ifeanyi Okafor,Individual,ifeanyi.okafor@mail.com,+2348023914174,Lagos,Nigeria,NGN,2023-09-05,TikTok,Owes balance,Not applicable,Not applicable,No issues
XT-01054,Tunde Eze,Individual,tunde.eze@company.ng,Unknown,Abuja,Nigeria,NGN,2023-06-09,TikTok,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-01055,Ifeanyi Osei,Individual,ifeanyi.osei@mail.com,+2348066361055,Abuja,Nigeria,NGN,2022-11-26,TikTok,invoice to accounts dept,XT-03055,0.957,No issues
XT-01056,Delta Rise Collective,Corporate,delta.rise.collective@company.ng,+2348043456550,Lagos,Nigeria,NGN,2022-08-23,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01057,Harmattan Bank PLC,Corporate,harmattan.bank.plc@outlook.com,Unknown,Lagos,Nigeria,NGN,Unknown,Google,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-01058,Sade Achebe,Individual,sade.achebe@company.ng,Unknown,Ibadan,Nigeria,NGN,2021-10-13,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-01059,Björn Mohammed,Individual,Unknown,+2348082120084,Lagos,Nigeria,NGN,2022-11-03,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01060,Mango Studios,Corporate,mango.studios@company.ng,+2348024608867,Accra,Ghana,NGN,2023-03-23,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-01061,Priya Dlamini,Individual,priya.dlamini@company.ng,+2348090372260,Abuja,Nigeria,NGN,2023-03-08,TikTok,VIP - handle w/ care,Not applicable,Not applicable,No issues
